Date,State,City_country,n_killed,n_injured
29-Jun-20,South Dakota,Sioux Falls,3,1
28-Jun-20,Pennsylvania,Philadelphia,2,2
28-Jun-20,Alabama,Akron,7,0
27-Jun-20,Illinois,Chicago,2,2
27-Jun-20,California,Red Bluff,4,2
27-Jun-20,Illinois,Peoria,4,0
27-Jun-20,New York,Brooklyn,4,0
27-Jun-20,Arkansas,Blytheville,1,3
26-Jun-20,Colorado,Aurora,5,0
26-Jun-20,California,Fresno,4,0
26-Jun-20,Arizona,Phoenix,4,0
25-Jun-20,Pennsylvania,Philadelphia,4,0
25-Jun-20,Connecticut,Bridgeport,3,1
24-Jun-20,Tennessee,Jackson,4,0
23-Jun-20,Illinois,Chicago,4,0
23-Jun-20,Florida,Lake Worth,5,0
22-Jun-20,North Carolina,Charlotte,5,4
22-Jun-20,California,San Francisco,5,0
22-Jun-20,New York,Brooklyn,5,0
22-Jun-20,Minnesota,Minneapolis,4,0
22-Jun-20,Minnesota,Minneapolis,4,0
22-Jun-20,Illinois,Chicago,5,0
22-Jun-20,Illinois,Chicago,4,0
22-Jun-20,Ohio,Columbus,4,1
21-Jun-20,New York,Buffalo,4,0
21-Jun-20,Texas,Austin,5,0
21-Jun-20,Minnesota,Minneapolis,11,0
21-Jun-20,Alabama,Auburn,4,0
21-Jun-20,Texas,Corpus Christi,3,1
21-Jun-20,Wisconsin,Milwaukee,5,0
21-Jun-20,Illinois,Chicago,3,1
20-Jun-20,New York,Bronx,4,0
20-Jun-20,New York,Syracuse,8,1
20-Jun-20,Michigan,Detroit,4,0
20-Jun-20,New Jersey,Jersey City,4,1
20-Jun-20,Michigan,Saginaw,3,1
20-Jun-20,Wisconsin,Janesville,5,0
20-Jun-20,North Carolina,Pinetops,2,2
20-Jun-20,Kansas,Wichita,5,0
20-Jun-20,New York,Bronx,4,0
18-Jun-20,New York,Albany,7,0
17-Jun-20,Illinois,Chicago,4,0
16-Jun-20,Iowa,Fort Dodge,2,2
15-Jun-20,Illinois,Chicago,4,0
14-Jun-20,Minnesota,Minneapolis,6,1
14-Jun-20,Kentucky,Louisville,4,1
14-Jun-20,Louisiana,Lafayette,5,0
14-Jun-20,Louisiana,Lake Charles,4,0
14-Jun-20,Louisiana,New Orleans,2,2
13-Jun-20,Arkansas,Rison,4,0
13-Jun-20,California,Hesperia,5,0
13-Jun-20,Missouri,Saint Louis,4,2
13-Jun-20,Maryland,Baltimore,5,0
13-Jun-20,Georgia,Atlanta,5,2
13-Jun-20,District of Columbia,Washington,5,2
13-Jun-20,New York,Wyandanch,7,1
12-Jun-20,Pennsylvania,Philadelphia,6,0
12-Jun-20,New York,Bronx,3,1
12-Jun-20,Texas,San Antonio,8,0
11-Jun-20,Virginia,Richmond,4,0
11-Jun-20,District of Columbia,Washington,7,0
11-Jun-20,Louisiana,Monroe,0,5
11-Jun-20,Texas,Houston,4,2
10-Jun-20,California,Paso Robles,4,1
10-Jun-20,California,Sacramento,4,1
10-Jun-20,Ohio,Toledo,3,1
9-Jun-20,North Carolina,Scotland Neck,5,0
9-Jun-20,Pennsylvania,Philadelphia,6,1
9-Jun-20,California,Vallejo,3,2
8-Jun-20,New York,Brooklyn,4,0
8-Jun-20,Tennessee,Memphis,4,0
7-Jun-20,Tennessee,Dyersburg,5,0
7-Jun-20,Arkansas,Hope,5,0
7-Jun-20,Illinois,Robbins,3,1
7-Jun-20,Missouri,Sikeston,7,2
7-Jun-20,Illinois,Chicago,3,1
7-Jun-20,Illinois,Chicago,6,0
6-Jun-20,California,Sacramento,4,1
6-Jun-20,Missouri,Kansas City,4,1
6-Jun-20,Mississippi,Drew,5,0
6-Jun-20,Ohio,Ironton,4,0
5-Jun-20,Colorado,Denver,4,0
4-Jun-20,Alabama,Valhermoso Springs,0,7
2-Jun-20,Texas,Dallas,3,1
2-Jun-20,Wisconsin,Racine,5,0
2-Jun-20,Illinois,Chicago,4,0
1-Jun-20,Missouri,Saint Louis,4,0
31-May-20,Mississippi,Gulfport,5,1
31-May-20,Pennsylvania,Philadelphia,4,0
30-May-20,New Jersey,Paterson,4,0
30-May-20,District of Columbia,Washington,4,0
30-May-20,Texas,Houston,4,1
30-May-20,Florida,Altha,4,1
30-May-20,North Carolina,Gastonia,5,1
29-May-20,Virginia,Portsmouth,5,0
28-May-20,Kentucky,Louisville,7,0
28-May-20,Tennessee,Memphis,4,0
28-May-20,Pennsylvania,Philadelphia,3,1
27-May-20,Massachusetts,Boston,4,1
27-May-20,Ohio,Cleveland,3,1
27-May-20,California,San Jose,5,0
27-May-20,Pennsylvania,Philadelphia,4,0
26-May-20,Mississippi,Vicksburg,4,0
26-May-20,Pennsylvania,Philadelphia,4,0
26-May-20,Illinois,Chicago,2,2
26-May-20,California,Los Angeles,5,0
26-May-20,South Carolina,Bowman,5,3
25-May-20,Louisiana,Lake Charles,5,0
24-May-20,Missouri,Saint Louis,4,0
24-May-20,South Carolina,Myrtle Beach,4,0
24-May-20,Alabama,Danville,1,3
23-May-20,Texas,Houston,4,0
23-May-20,Illinois,Rock Island,4,1
23-May-20,South Carolina,Jonesville,5,2
23-May-20,North Carolina,Charlotte,6,0
23-May-20,Michigan,Flint,3,1
23-May-20,Florida,Fort Lauderdale (Lauderhill),5,0
23-May-20,Florida,Daytona Beach,6,0
23-May-20,Illinois,Chicago,3,1
23-May-20,Mississippi,Jackson,3,1
22-May-20,Ohio,Cleveland,3,1
20-May-20,Texas,Houston,3,1
19-May-20,Illinois,Decatur,5,0
18-May-20,California,Bakersfield,5,0
17-May-20,South Carolina,Charleston,4,0
17-May-20,South Carolina,Saint Matthews,1,3
16-May-20,Louisiana,Bogalusa,13,0
15-May-20,Florida,Gainesville,5,0
15-May-20,Pennsylvania,Philadelphia,4,0
14-May-20,New Mexico,Albuquerque,5,0
13-May-20,Illinois,Rockford,4,1
13-May-20,Kentucky,Garrison,4,1
13-May-20,Tennessee,Memphis,4,0
11-May-20,Alabama,Montgomery,4,0
10-May-20,Louisiana,Baton Rouge,5,0
10-May-20,Texas,Fort Worth,5,0
10-May-20,Texas,Katy,5,0
9-May-20,Missouri,Saint Louis,4,0
7-May-20,Maryland,Baltimore,4,0
6-May-20,Texas,Houston,1,3
6-May-20,Tennessee,Memphis,2,2
6-May-20,Georgia,Albany,3,1
3-May-20,Ohio,Columbus,4,0
3-May-20,Florida,Jacksonville,3,1
3-May-20,Illinois,Chicago,5,0
2-May-20,Pennsylvania,Philadelphia,4,0
29-Apr-20,Indiana,Indianapolis,4,0
27-Apr-20,Wisconsin,Milwaukee,0,5
26-Apr-20,New York,Troy,4,0
26-Apr-20,North Carolina,Salisbury,4,1
25-Apr-20,Florida,Orlando,4,1
25-Apr-20,Tennessee,Memphis,7,0
24-Apr-20,Texas,Houston,1,3
24-Apr-20,Indiana,Fort Wayne,4,0
18-Apr-20,Maryland,Hyattsville,2,2
17-Apr-20,North Carolina,Greensboro,3,1
17-Apr-20,Massachusetts,Springfield,4,1
16-Apr-20,Pennsylvania,Philadelphia,4,0
15-Apr-20,Mississippi,Jackson,3,1
11-Apr-20,California,Bakersfield,6,0
10-Apr-20,Michigan,Muskegon,4,0
8-Apr-20,South Carolina,Greenwood,3,1
8-Apr-20,Michigan,Detroit,4,0
8-Apr-20,Alaska,Anchorage,4,0
7-Apr-20,Illinois,Chicago,3,1
5-Apr-20,New York,Brooklyn,4,0
5-Apr-20,California,Los Angeles,3,1
5-Apr-20,South Carolina,Lancaster,4,1
4-Apr-20,Texas,Lubbock,2,2
4-Apr-20,Texas,Vidor,4,0
4-Apr-20,Florida,Hialeah,4,0
3-Apr-20,Kentucky,Louisville,4,0
31-Mar-20,Georgia,Macon,1,3
30-Mar-20,Pennsylvania,Philadelphia,5,0
29-Mar-20,Georgia,Atlanta,4,0
28-Mar-20,Maryland,Baltimore,3,1
23-Mar-20,Texas,San Antonio,4,0
22-Mar-20,South Carolina,Hanahan,4,0
20-Mar-20,Virginia,Norfolk,4,0
20-Mar-20,Missouri,Saint Louis,4,0
18-Mar-20,Florida,Jacksonville,4,1
17-Mar-20,Maryland,Baltimore,7,0
15-Mar-20,North Carolina,Moncure,0,6
15-Mar-20,Missouri,Springfield,2,4
14-Mar-20,Michigan,Saginaw,2,2
14-Mar-20,New Mexico,Albuquerque,3,1
13-Mar-20,Illinois,Rockford,4,0
13-Mar-20,Louisiana,New Orleans (Algiers),5,0
10-Mar-20,Pennsylvania,Chester,2,2
8-Mar-20,Illinois,South Holland,4,0
8-Mar-20,Maryland,Rosedale,5,1
8-Mar-20,California,Ceres,3,1
7-Mar-20,Ohio,Cleveland,18,1
7-Mar-20,New Mexico,Albuquerque,2,0
7-Mar-20,Illinois,Chicago,7,0
6-Mar-20,District of Columbia,Washington,6,0
4-Mar-20,California,Tulare,5,1
29-Feb-20,Missouri,Kansas City,4,1
29-Feb-20,Colorado,Brighton,5,0
26-Feb-20,Wisconsin,Milwaukee,0,5
25-Feb-20,Illinois,Chicago,4,1
23-Feb-20,North Carolina,Clarkton,1,3
23-Feb-20,Texas,Houston,7,0
20-Feb-20,Idaho,Caldwell,3,1
20-Feb-20,North Carolina,Greensboro,4,0
17-Feb-20,Mississippi,Port Gibson,2,2
16-Feb-20,Connecticut,Hartford,4,1
16-Feb-20,Florida,Pensacola,4,1
15-Feb-20,Louisiana,New Orleans,4,0
15-Feb-20,Tennessee,Memphis,7,0
14-Feb-20,Illinois,Chicago,6,0
10-Feb-20,Delaware,Dover,4,1
8-Feb-20,Texas,Houston,3,1
5-Feb-20,Indiana,Indianapolis,0,4
3-Feb-20,Maine,Machias,1,3
3-Feb-20,California,Lebec,5,1
1-Feb-20,Mississippi,Philadelphia,4,0
31-Jan-20,Florida,Boynton Beach,3,1
31-Jan-20,California,Delano,4,1
31-Jan-20,Louisiana,Shreveport,4,0
30-Jan-20,California,Merced,4,0
27-Jan-20,Connecticut,Bridgeport,4,0
26-Jan-20,Missouri,Cape Girardeau,5,0
26-Jan-20,New York,Newburgh,1,3
26-Jan-20,North Carolina,Salisbury,6,0
26-Jan-20,South Carolina,Hartsville,3,3
24-Jan-20,North Carolina,Vanceboro,0,4
22-Jan-20,Washington,Seattle,6,1
19-Jan-20,Missouri,Kansas City,15,1
19-Jan-20,Tennessee,Memphis,4,1
19-Jan-20,Texas,San Antonio,5,2
18-Jan-20,Texas,South Houston,2,2
17-Jan-20,Utah,Grantsville,1,4
16-Jan-20,Illinois,Chicago,5,0
11-Jan-20,Colorado,Aurora,5,0
8-Jan-20,Mississippi,Bay Saint Louis,2,2
5-Jan-20,Georgia,Atlanta,4,0
4-Jan-20,Florida,Ocala,3,1
2-Jan-20,New York,Brooklyn,4,0
1-Jan-20,Ohio,Cleveland,4,0
1-Jan-20,West Virginia,Huntington,7,0
1-Jan-20,Missouri,Saint Louis,2,3
31-Dec-21,Mississippi,Gulfport,3,4
31-Dec-21,Maryland,Capitol Heights,4,0
31-Dec-21,California,Los Angeles,6,0
30-Dec-21,Pennsylvania,Philadelphia,6,0
30-Dec-21,Missouri,Kirksville,1,3
27-Dec-21,Colorado,Denver,2,5
27-Dec-21,Alabama,Mobile,3,1
27-Dec-21,Ohio,Youngstown,3,1
26-Dec-21,Virginia,Clear Brook,4,0
26-Dec-21,Texas,Garland,1,3
26-Dec-21,New York,Buffalo,4,0
26-Dec-21,Mississippi,Fayette,6,1
26-Dec-21,Pennsylvania,Philadelphia,4,0
25-Dec-21,Louisiana,Lafayette,4,0
24-Dec-21,Georgia,Roswell,3,1
24-Dec-21,Pennsylvania,Pittsburgh,5,0
24-Dec-21,New York,Brooklyn,4,0
19-Dec-21,Illinois,Lovejoy (Brooklyn),3,1
17-Dec-21,Maryland,Baltimore,3,1
17-Dec-21,Maryland,Baltimore,4,1
17-Dec-21,Virginia,Portsmouth,4,0
13-Dec-21,California,Fresno,4,0
13-Dec-21,Pennsylvania,Philadelphia,4,0
13-Dec-21,North Carolina,Durham,4,2
12-Dec-21,Mississippi,Bolton,6,0
12-Dec-21,Florida,Tampa,5,0
12-Dec-21,Texas,Baytown,13,1
12-Dec-21,Virginia,Woodbridge,4,0
11-Dec-21,Illinois,River Grove,3,1
10-Dec-21,Michigan,Lansing,3,1
10-Dec-21,Florida,Orlando,5,0
10-Dec-21,North Carolina,Charlotte,5,0
9-Dec-21,Maryland,Capitol Heights,4,0
9-Dec-21,Wisconsin,Beloit,5,1
6-Dec-21,Pennsylvania,Philadelphia,4,0
5-Dec-21,Michigan,Detroit,2,2
5-Dec-21,Texas,El Paso,3,1
3-Dec-21,Tennessee,Memphis,2,2
2-Dec-21,North Carolina,Elizabeth City,3,3
30-Nov-21,Georgia,Rex,2,3
30-Nov-21,Michigan,Oxford,7,4
28-Nov-21,Pennsylvania,Philadelphia,4,0
28-Nov-21,Maryland,Baltimore,7,0
28-Nov-21,Illinois,Evanston,4,1
28-Nov-21,California,Lancaster,0,5
28-Nov-21,Colorado,Aurora,5,0
27-Nov-21,New Jersey,Newark,3,1
26-Nov-21,Tennessee,Nashville,4,2
25-Nov-21,Texas,San Antonio,1,3
25-Nov-21,South Carolina,Green Sea,4,0
23-Nov-21,Florida,Lehigh Acres,4,0
23-Nov-21,Texas,Marshall,3,1
22-Nov-21,North Carolina,Warsaw,2,2
21-Nov-21,New Jersey,Passaic,5,0
21-Nov-21,Louisiana,Baton Rouge,4,1
20-Nov-21,California,Fresno,2,2
20-Nov-21,Illinois,Berwyn,4,0
18-Nov-21,Maryland,Cambridge,3,1
17-Nov-21,Illinois,East Saint Louis,3,1
17-Nov-21,New York,Newburgh,4,0
17-Nov-21,New York,Bronx,3,1
17-Nov-21,Illinois,Chicago,4,0
15-Nov-21,New York,New York (Manhattan),4,0
15-Nov-21,Colorado,Aurora,6,0
14-Nov-21,Pennsylvania,Philadelphia,6,0
14-Nov-21,Missouri,Columbia,5,0
14-Nov-21,Oregon,Chiloquin,2,2
14-Nov-21,Arizona,Tucson,1,0
14-Nov-21,Alabama,Troy,5,1
13-Nov-21,North Carolina,Winston Salem (Winston-salem),4,0
13-Nov-21,Louisiana,Houma,4,0
12-Nov-21,Virginia,Richmond,2,2
12-Nov-21,Alabama,Birmingham,2,2
9-Nov-21,New York,Rochester,4,0
9-Nov-21,Louisiana,Hahnville (Killona),4,1
9-Nov-21,South Dakota,Scotland,2,3
8-Nov-21,Texas,Victoria,1,3
8-Nov-21,Pennsylvania,Philadelphia,4,0
7-Nov-21,Wisconsin,Kenosha,3,1
6-Nov-21,California,Oakley,2,2
6-Nov-21,Texas,Marshall,6,0
6-Nov-21,California,Highland,4,0
5-Nov-21,California,Oakland,3,1
3-Nov-21,Virginia,Norfolk,2,3
3-Nov-21,Iowa,Des Moines,4,0
2-Nov-21,Alabama,Mobile,4,0
1-Nov-21,Florida,Orlando,4,0
1-Nov-21,Texas,San Antonio,4,0
31-Oct-21,Kentucky,Louisville,2,2
31-Oct-21,Colorado,Littleton (Lakewood),2,2
31-Oct-21,Illinois,Flossmoor,3,1
31-Oct-21,Texas,Houston,3,1
31-Oct-21,Illinois,Joliet,11,3
31-Oct-21,Texas,Fort Worth,3,1
30-Oct-21,California,Gilroy,2,2
30-Oct-21,Illinois,Decatur,4,0
30-Oct-21,Oklahoma,Oklahoma City,4,0
30-Oct-21,California,Sacramento,5,2
30-Oct-21,Florida,Saint Petersburg,4,1
30-Oct-21,Texas,Texarkana,9,1
29-Oct-21,New York,Poughkeepsie,5,0
29-Oct-21,Michigan,Kalamazoo,4,0
28-Oct-21,Nevada,Las Vegas,4,0
28-Oct-21,Tennessee,Nashville,3,1
25-Oct-21,Idaho,Boise,3,2
24-Oct-21,California,Gonzales,2,2
24-Oct-21,Mississippi,Crenshaw,3,2
23-Oct-21,South Carolina,Florence,6,0
23-Oct-21,California,Ontario,4,1
23-Oct-21,Georgia,Fort Valley,7,1
22-Oct-21,Illinois,Chicago,5,0
22-Oct-21,Washington,Renton,4,0
22-Oct-21,Maryland,Baltimore,7,0
21-Oct-21,New York,Brooklyn,4,0
21-Oct-21,Washington,Tacoma,0,4
20-Oct-21,Michigan,Farwell,0,4
19-Oct-21,Wisconsin,Kenosha,2,2
17-Oct-21,Louisiana,Grambling,7,1
17-Oct-21,Missouri,Saint Louis,3,1
17-Oct-21,Texas,Houston,7,0
17-Oct-21,Colorado,Colorado Springs,5,0
17-Oct-21,Wisconsin,Racine,6,0
17-Oct-21,Arkansas,Pine Bluff,8,1
17-Oct-21,Arkansas,Pine Bluff,3,1
17-Oct-21,Mississippi,Jackson,3,3
16-Oct-21,Texas,Killeen,3,1
15-Oct-21,Alabama,Mobile,5,0
14-Oct-21,Minnesota,Minneapolis,4,1
14-Oct-21,Mississippi,Mccomb,6,0
12-Oct-21,Florida,Naples,3,1
12-Oct-21,Mississippi,Meridian,1,3
11-Oct-21,Georgia,Atlanta,6,0
10-Oct-21,South Carolina,Mc Coll (Mccoll),3,2
10-Oct-21,Iowa,Sioux City,4,0
10-Oct-21,Minnesota,Saint Paul,12,1
10-Oct-21,Illinois,Chicago,4,0
10-Oct-21,Delaware,Dover,4,1
9-Oct-21,Louisiana,Livingston,3,2
9-Oct-21,Texas,Dallas,4,0
9-Oct-21,New York,Albany,6,1
9-Oct-21,Colorado,Denver,3,1
8-Oct-21,Maryland,Baltimore,4,0
8-Oct-21,District of Columbia,Washington,3,1
8-Oct-21,Alabama,Montgomery,3,1
7-Oct-21,Wisconsin,Milwaukee,1,3
7-Oct-21,Illinois,Chicago,4,0
7-Oct-21,Wisconsin,Milwaukee,5,0
7-Oct-21,Louisiana,New Orleans,4,1
6-Oct-21,Maryland,Baltimore,5,1
6-Oct-21,Louisiana,New Orleans,2,2
6-Oct-21,Ohio,Cleveland,4,0
6-Oct-21,Ohio,Cleveland,4,0
5-Oct-21,Illinois,Rockford,3,1
5-Oct-21,Minnesota,Saint Paul,4,0
4-Oct-21,Minnesota,Minneapolis,4,0
3-Oct-21,South Carolina,Bishopville,4,1
2-Oct-21,Texas,San Antonio,3,1
2-Oct-21,Colorado,Aurora,3,1
1-Oct-21,District of Columbia,Washington,5,1
1-Oct-21,Iowa,Cedar Rapids,6,0
29-Sep-21,Illinois,Chicago,4,0
28-Sep-21,Minnesota,Minneapolis,3,1
28-Sep-21,Illinois,Chicago,3,1
27-Sep-21,New York,New York (Manhattan),4,0
27-Sep-21,Illinois,Chicago,3,1
26-Sep-21,Illinois,Chicago,6,0
26-Sep-21,California,Oakland,4,0
26-Sep-21,Washington,Seattle (Des Moines),3,3
25-Sep-21,New York,Utica,4,0
25-Sep-21,Tennessee,Athens,1,4
25-Sep-21,Tennessee,Chattanooga,5,2
25-Sep-21,California,Riverside,6,0
24-Sep-21,South Carolina,Aiken,1,3
24-Sep-21,California,Los Angeles,4,0
23-Sep-21,Tennessee,Collierville,14,1
23-Sep-21,Pennsylvania,Philadelphia,4,0
22-Sep-21,North Carolina,Fayetteville,2,2
21-Sep-21,District of Columbia,Washington,5,0
20-Sep-21,Pennsylvania,Philadelphia,5,1
20-Sep-21,Missouri,Saint Louis,3,1
19-Sep-21,New York,Rochester,2,2
19-Sep-21,Florida,Miami,4,0
19-Sep-21,California,Oakland,3,1
19-Sep-21,Texas,Dallas,4,2
19-Sep-21,Illinois,Chicago,5,0
19-Sep-21,South Carolina,Yemassee,7,1
18-Sep-21,New York,Bronx,3,1
18-Sep-21,Illinois,Danville,2,2
18-Sep-21,Louisiana,Opelousas,5,0
17-Sep-21,Georgia,Augusta,4,0
14-Sep-21,Maryland,Baltimore,4,0
14-Sep-21,Ohio,Cleveland,6,0
13-Sep-21,Wisconsin,Milwaukee,5,0
12-Sep-21,Minnesota,Saint Paul,0,4
12-Sep-21,Texas,Temple,4,0
12-Sep-21,Illinois,Blue Island,2,2
12-Sep-21,Michigan,Detroit,4,2
11-Sep-21,Alabama,Dothan,5,0
11-Sep-21,New York,Utica,3,1
11-Sep-21,Illinois,Chicago,3,1
11-Sep-21,Illinois,Chicago,4,2
11-Sep-21,New Jersey,Paterson,4,0
10-Sep-21,Florida,Orlando,4,0
9-Sep-21,Illinois,East Saint Louis,7,0
9-Sep-21,Alabama,Montgomery,3,1
8-Sep-21,Missouri,Saint Louis,4,0
7-Sep-21,Delaware,Wilmington,4,0
7-Sep-21,Kansas,Wichita,5,1
6-Sep-21,Georgia,Atlanta,5,0
5-Sep-21,Missouri,Independence,4,0
5-Sep-21,New York,Bronx,4,0
5-Sep-21,Texas,Houston,0,4
5-Sep-21,Georgia,Athens,6,0
5-Sep-21,Missouri,Wyatt,4,0
5-Sep-21,Florida,Lakeland,1,4
5-Sep-21,Ohio,Cincinnati,4,0
4-Sep-21,Louisiana,Monroe,3,1
4-Sep-21,Alabama,Birmingham,2,2
4-Sep-21,Georgia,Warner Robins,4,1
4-Sep-21,Pennsylvania,Pittsburgh,4,0
4-Sep-21,Illinois,Chicago,5,0
4-Sep-21,District of Columbia,Washington,3,3
3-Sep-21,Texas,Austin,3,1
3-Sep-21,New York,Syracuse,4,0
3-Sep-21,Louisiana,New Iberia,3,1
2-Sep-21,New York,Niagara Falls,4,0
31-Aug-21,North Carolina,Elm City,2,2
30-Aug-21,Illinois,Normal,3,2
29-Aug-21,Tennessee,Nashville,5,0
29-Aug-21,Nevada,Las Vegas,3,1
29-Aug-21,Wisconsin,Milwaukee,4,0
28-Aug-21,New York,Albany,5,0
28-Aug-21,California,San Diego,4,0
28-Aug-21,Illinois,Chicago,4,0
27-Aug-21,Pennsylvania,Sharon Hill,4,1
27-Aug-21,California,Los Angeles,4,0
27-Aug-21,West Virginia,Huntington,2,2
26-Aug-21,Minnesota,Minneapolis,7,0
23-Aug-21,Illinois,Chicago,4,0
22-Aug-21,Illinois,Chicago,4,1
22-Aug-21,Oregon,Portland,5,0
22-Aug-21,Illinois,Carbondale,3,1
22-Aug-21,Colorado,Denver,5,1
22-Aug-21,Michigan,Grand Rapids,3,1
21-Aug-21,Illinois,Chicago,4,0
21-Aug-21,Illinois,Chicago,5,1
20-Aug-21,Michigan,Flint,3,1
19-Aug-21,Illinois,Chicago,4,0
19-Aug-21,Maryland,Edgewood,3,1
19-Aug-21,Pennsylvania,Philadelphia,4,1
18-Aug-21,Maryland,Germantown,3,1
18-Aug-21,North Carolina,Durham,3,1
18-Aug-21,Ohio,Youngstown,4,2
18-Aug-21,California,Los Angeles,4,0
17-Aug-21,New York,Brooklyn,5,0
16-Aug-21,New York,Brooklyn,8,0
16-Aug-21,Michigan,Detroit,3,1
15-Aug-21,Texas,San Antonio,2,3
15-Aug-21,Illinois,Chicago,4,0
14-Aug-21,Indiana,Indianapolis,3,1
14-Aug-21,New York,Brooklyn,4,0
14-Aug-21,Ohio,Akron,5,0
14-Aug-21,Indiana,Indianapolis,4,1
14-Aug-21,New Jersey,Trenton,4,0
14-Aug-21,Texas,Wichita Falls,4,0
13-Aug-21,Nevada,Las Vegas,6,0
11-Aug-21,Pennsylvania,Philadelphia,4,1
10-Aug-21,Oregon,Portland,4,2
10-Aug-21,Mississippi,Clarksdale,2,2
9-Aug-21,Massachusetts,Boston,5,1
9-Aug-21,Michigan,Flint,4,2
8-Aug-21,New York,Brooklyn,2,3
8-Aug-21,Illinois,Chicago,5,1
8-Aug-21,Illinois,Chicago,4,1
8-Aug-21,Texas,Houston,5,1
8-Aug-21,District of Columbia,Washington,4,0
8-Aug-21,Louisiana,New Orleans,5,0
7-Aug-21,Alabama,Montgomery,4,0
7-Aug-21,Illinois,Chicago,4,0
7-Aug-21,Virginia,Norfolk,4,0
6-Aug-21,Tennessee,Nashville,4,0
4-Aug-21,Pennsylvania,Philadelphia,4,0
3-Aug-21,Illinois,Urbana,3,1
2-Aug-21,South Carolina,Greenwood,1,3
2-Aug-21,South Carolina,Columbia,9,0
1-Aug-21,Texas,Nacogdoches,3,1
1-Aug-21,Rhode Island,Providence,5,0
1-Aug-21,Louisiana,New Orleans,3,1
1-Aug-21,Louisiana,New Orleans,4,0
31-Jul-21,Ohio,Columbus,5,1
31-Jul-21,Illinois,Chicago,3,1
31-Jul-21,Indiana,Indianapolis,5,0
31-Jul-21,Michigan,Saginaw,2,2
31-Jul-21,New York,Corona (Queens),10,0
31-Jul-21,Ohio,Cleveland,5,0
31-Jul-21,Kentucky,Lexington,5,0
29-Jul-21,Iowa,Davenport,4,0
29-Jul-21,Pennsylvania,Pittsburgh,2,2
28-Jul-21,District of Columbia,Washington,4,0
28-Jul-21,Alabama,Montgomery,3,1
28-Jul-21,South Carolina,Charleston,4,1
25-Jul-21,Michigan,Detroit,6,0
25-Jul-21,California,Wasco,1,4
25-Jul-21,Illinois,Chicago,5,0
25-Jul-21,Washington,Seattle,3,2
24-Jul-21,Ohio,Columbus,4,0
24-Jul-21,Texas,Amarillo,6,0
24-Jul-21,Georgia,Macon,3,2
23-Jul-21,South Carolina,Spartanburg,2,2
23-Jul-21,South Carolina,Darlington,4,0
23-Jul-21,California,San Rafael,4,2
22-Jul-21,Texas,Houston,5,1
21-Jul-21,Illinois,Chicago,5,0
21-Jul-21,Maryland,Hyattsville (Adelphi),4,1
21-Jul-21,Illinois,Chicago,8,0
21-Jul-21,Illinois,Chicago,3,2
20-Jul-21,Texas,Jacksonville,0,4
19-Jul-21,New Jersey,Perth Amboy,6,0
19-Jul-21,Illinois,Chicago,4,0
18-Jul-21,Ohio,Toledo,3,1
18-Jul-21,Florida,Gainesville,4,1
18-Jul-21,North Carolina,Burlington,4,0
18-Jul-21,Arizona,Tucson,3,3
18-Jul-21,Texas,Houston,2,2
18-Jul-21,California,Walnut Creek,3,1
17-Jul-21,Oregon,Portland,6,1
17-Jul-21,Illinois,Chicago,6,0
16-Jul-21,California,Sacramento,4,2
16-Jul-21,Pennsylvania,Philadelphia,4,1
16-Jul-21,South Carolina,Greenville,3,1
16-Jul-21,New Hampshire,Manchester,4,0
16-Jul-21,District of Columbia,Washington,5,1
16-Jul-21,Illinois,Chicago,4,1
15-Jul-21,Texas,Levelland,4,1
15-Jul-21,Massachusetts,Boston,4,0
15-Jul-21,Missouri,Lake Ozark,2,1
14-Jul-21,Illinois,Chicago,5,0
14-Jul-21,Illinois,Chicago,5,0
14-Jul-21,Delaware,Claymont,2,2
13-Jul-21,Indiana,Indianapolis,4,0
13-Jul-21,Michigan,Detroit,5,1
12-Jul-21,Pennsylvania,Beaver Falls,3,2
12-Jul-21,New Jersey,Iselin,4,0
12-Jul-21,New York,Corona (Queens),4,0
11-Jul-21,Texas,El Paso (Socorro),5,1
10-Jul-21,Pennsylvania,Philadelphia,6,0
10-Jul-21,Massachusetts,Boston,4,0
10-Jul-21,Ohio,Springfield,3,1
9-Jul-21,California,Los Angeles,4,0
8-Jul-21,Connecticut,Hartford,4,0
5-Jul-21,Ohio,Toledo,11,1
5-Jul-21,California,Santa Rosa,3,1
5-Jul-21,New York,Buffalo,3,1
5-Jul-21,Illinois,Chicago,4,2
4-Jul-21,California,Thermal,4,0
4-Jul-21,Ohio,Cleveland,4,0
4-Jul-21,Illinois,Peoria,3,1
4-Jul-21,Nevada,North Las Vegas,7,2
4-Jul-21,Illinois,Rantoul,5,0
4-Jul-21,Illinois,Danville,4,0
4-Jul-21,Missouri,Kansas City,4,0
4-Jul-21,Texas,Dallas,3,3
4-Jul-21,Texas,Dallas,5,0
4-Jul-21,Texas,Fort Worth,8,0
4-Jul-21,Nebraska,Omaha,4,1
3-Jul-21,North Carolina,Chadbourn,1,3
3-Jul-21,Pennsylvania,Lancaster,4,0
3-Jul-21,Georgia,Swainsboro,3,1
3-Jul-21,Illinois,Chicago,4,0
2-Jul-21,Virginia,Norfolk,4,0
2-Jul-21,Pennsylvania,Philadelphia,4,1
2-Jul-21,Illinois,Champaign,4,1
1-Jul-21,Illinois,Chicago,7,0
1-Jul-21,South Carolina,Spartanburg,4,1
